CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR;CONDICION_DE_HABITABILIDAD
TQRMNORPWHJMLOCDEFMDB00863656;2024;3;1;1;43;N;6;149;2;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1390000;8;8;8;;8;8;347500;5;6;5;;6;5;216;2;0;1;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOUSWHLNLOCDEFMDB00863657;2024;3;1;1;43;N;6;345;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;242000;1;1;1;;1;1;242000;3;4;3;;4;3;463;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQPWHKNLQCDEFMDB00870107;2024;3;1;1;43;N;6;117;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORSTHKNLQCDEFMDB00870108;2024;3;1;1;43;N;6;207;1;;1;2;;4;2;2;1;;1;1;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;158000;1;1;1;;1;1;79000;1;1;1;;1;1;214;1;0;98;0;0;0;Nuclear;Material durable;Medio;Regular
TQRMNOPQUHKKKUCDEFMDB00870109;2024;3;1;1;43;N;6;114;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1950000;9;9;9;;9;9;487500;7;7;7;;8;7;198;1;2;3;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORVWHLMKNCDEFKID00803758;2024;3;1;1;43;S;4;521;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;450000;2;3;2;2;;2;450000;7;7;6;7;;6;613;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOUXUHJLKRCDEFKID00870110;2024;3;1;1;43;S;4;1091;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;800000;5;5;5;4;;4;800000;9;9;9;9;;9;1598;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOPQRHJKKSCDEFKID00864739;2024;3;1;1;43;S;4;868;2;;6;1;;9;1;1;1;;1;1;1;1;2;2;2;6;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQPSHMOLTCDEHPJB00811556;2024;3;1;1;40;S;29;626;1;;4;1;;4;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1300000;7;8;8;7;;8;325000;5;5;7;5;;6;750;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQPTHMOLTCDEHPJB00854412;2024;3;1;1;40;S;29;383;2;;7;1;;2;1;1;1;;1;1;1;1;1;1;2;7;5;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;6;0;6;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;4;0;0;Extendido;Material durable;Bajo;Buena
TQSMNORWYHMOLUCDEHPJB00854446;2024;3;1;1;40;S;29;545;2;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;330000;2;2;2;1;;2;82500;1;1;1;1;;1;614;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQUXHKMMLCDEFKID00870111;2024;3;1;1;43;S;4;687;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1250000;7;8;7;7;;7;625000;8;8;8;8;;7;937;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOPXRHMOLUCDEFKID00808924;2024;3;1;1;43;S;4;1030;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOPXSHMOLUCDEFKID00808917;2024;3;1;1;43;S;4;838;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;0;4;700000;4;4;4;4;;4;175000;2;2;2;2;;2;1144;1;0;3;4;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORUQHLOLTCDEFKID00803630;2024;3;2;1;43;S;4;694;1;;4;2;;4;1;1;2;;1;1;1;3;2;2;2;4;3;1;1;1;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;1;3;551000;3;3;3;3;;3;137750;2;2;1;2;;1;1132;1;2;98;0;0;0;Nuclear;Material durable;Medio;Saludable
TQRMNOQTRHJMKSCDEGJBF00864386;2024;3;1;1;43;S;13;768;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;0;1;1100000;6;7;7;6;;7;1100000;10;10;10;10;;10;789;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORUYHKOLQCDEFKID00870203;2024;3;1;1;43;S;4;711;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORTVHLOLRCDEFLID00803827;2024;3;1;1;43;S;5;359;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;3;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQQXHLMLSCDEFLID00803835;2024;3;1;1;43;S;5;151;1;;5;1;;4;1;1;2;;1;1;1;2;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Extendido;Material durable;Medio;Saludable
TQRMNOQRYHLMLSCDEFLID00803836;2024;3;2;1;43;S;5;450;1;;2;1;;4;1;1;2;;1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;390000;2;2;2;2;;2;130000;2;2;1;1;;2;582;1;0;98;0;0;0;Nuclear;Material durable;Medio;Saludable
TQRMNORUVHMMLOCDEFLID00809135;2024;3;1;1;43;S;5;369;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500000;3;3;3;2;;3;500000;7;7;7;7;;7;663;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQVRHMMLOCDEFJAH00808773;2024;3;1;1;43;N;3;270;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOVUUHLNLSCDEFJAH00803506;2024;3;1;1;43;N;3;417;1;;3;1;;4;1;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Extendido;Material durable;Medio;Saludable
TQSMNOQTXHKMLMCDEHMHF00870204;2024;3;1;1;42;N;26;230;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;1;;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;730902;4;5;5;;5;5;182725,5;2;3;3;;3;3;261;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQTYHKMLMCDEHMHF00870205;2024;3;1;1;42;N;26;153;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;0;9;1271700;7;8;8;;8;8;141300;2;2;2;;2;2;242;2;3;7;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNORQSHMMKUCDEHMHF00811227;2024;3;1;1;42;N;26;183;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;2;2;2;0;0;0;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;0;2;120000;1;1;1;;1;1;60000;1;1;1;;1;1;216;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORQTHMMKUCDEHMHF00811228;2024;3;1;1;42;N;26;160;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;2396000;10;10;10;;10;10;479200;7;7;8;;8;8;234;1;2;4;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOTPPHKOLOCDEGIBJ00870206;2024;3;1;1;41;N;12;307;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;1;2;2;2;1;0;1;400000;2;2;3;;2;2;400000;6;6;8;;7;8;300;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVRHKLKUCDEIMBF00870207;2024;3;1;1;43;N;36;144;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQSMNOQYTHKNLLCDEIMBF00870208;2024;3;1;1;43;N;36;145;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQYTHMNKTCDEOHCH00813312;2024;3;1;1;44;N;91;88;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;690000;4;4;3;;5;4;172500;2;2;2;;3;2;97;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQUXHJNKNCDEIIAD00865605;2024;3;1;1;1;S;32;1326;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;4500000;10;;10;10;;10;4500000;10;;10;10;;10;1837;96;0;1;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPUVHLKKQCDEIIAD00807024;2024;3;1;1;1;S;32;3840;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;2217000;9;;9;9;;8;1108500;10;;9;10;;8;2165;1;0;2;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOSXXHJOKRCDEIIAD00864926;2024;3;1;1;1;S;32;1099;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;1585000;8;;8;8;;6;1585000;10;;10;10;;9;1249;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQSTHMMMSCDEIIAD00854952;2024;3;1;1;1;S;32;98;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;2;2;0;2;0;9;ocupante por trabajo refaccion;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;550000;3;;3;3;;2;550000;8;;7;7;;4;136;1;0;97;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOSVRHKKMSCDEIIAD00870209;2024;3;1;1;1;S;32;738;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;700000;4;;4;4;;2;700000;8;;8;8;;6;996;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPQTHMKNLCDEIIAD00812027;2024;3;1;1;1;S;32;1453;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;270000;1;;1;1;;1;270000;4;;4;4;;2;2002;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQSRHMKNLCDEIIAD00812028;2024;3;1;1;1;S;32;2354;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;1;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORQPHMMMMCDEGJBF00810086;2024;3;1;1;43;S;13;660;1;;4;1;;1;1;1;1;;1;1;1;2;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;0;1;2705000;10;10;10;10;;10;2705000;10;10;10;10;;10;707;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPVTHKMLPCDEIJAH00870287;2024;3;1;1;1;S;33;2295;1;;3;1;;5;1;1;2;;1;1;2;3;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;250000;1;;1;1;;1;83333,33;1;;1;1;;1;4115;2;0;98;0;0;0;Nuclear;Material durable;Medio;Regular
TQRMNOPVWHKMLPCDEIJAH00870288;2024;3;1;1;1;S;33;2302;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7;0;7;1400000;8;;7;7;;8;200000;3;;3;3;;3;5404;2;0;98;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOPRUHJLMOCDEIJAH00870289;2024;3;1;1;1;S;33;336;1;;3;1;;4;1;1;2;;1;1;2;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;0;;0;0;;0;0;0;;0;0;;0;350;2;0;98;0;0;0;Nuclear;Material durable;Bajo;Regular
TQRMNOSTRHKMLSCDEFIAH00870290;2024;3;1;1;43;S;2;515;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;2;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;1449000;8;8;8;8;;8;289800;4;5;4;4;;4;1424;2;0;3;4;5;0;Extendido;Material durable;Medio;Buena
TQRMNOPURHLMLUCDEFIAH00803349;2024;3;1;1;43;S;2;663;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQTQHJMMLCDEFIAH00870291;2024;3;1;1;43;S;2;530;1;;7;1;;2;1;1;1;;1;1;1;1;2;2;2;7;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;96;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOSTSHLLKMCDEFJAH00803547;2024;3;2;1;43;N;3;238;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPQQHJOKNCDEHPJB00870292;2024;3;1;1;40;S;29;349;1;;3;2;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;6;;2;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;30000;1;1;1;1;;1;30000;1;1;1;1;;1;364;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQTPHJOKNCDEHPJB00864657;2024;3;1;1;40;S;29;429;1;;3;2;;4;1;1;1;;1;2;2;3;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;491000;2;3;3;2;;3;245500;4;4;5;3;;4;522;2;0;1;0;0;0;Nuclear;Material durable;Bajo;Regular
TQSMNOQRQHLOKMCDEHPJB00811514;2024;3;1;1;40;S;29;269;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOSVSHKOKOCDEIKAH00870293;2024;3;1;1;43;S;34;545;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOSSTHMNKOCDEIKAH00812863;2024;3;1;1;43;S;34;528;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;4;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPWTHJNKOCDEIKAH00864314;2024;3;1;1;43;S;34;413;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;0;6;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;4;5;6;0;Extendido;Material durable;Medio;Buena
TQRMNOQTSHLMKOCDEOJAH00808490;2024;3;1;1;44;N;93;135;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOTXTHLLKOCDEHGHJ00805658;2024;3;1;1;44;N;20;195;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;3000000;10;10;10;;10;10;1500000;10;10;10;;10;10;319;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPVPHKNKSCDEHGHJ00870294;2024;3;1;1;44;N;20;100;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;240000;1;1;1;;1;1;240000;3;4;3;;4;2;119;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVUHLLKQCDEHGHJ00870295;2024;3;1;1;44;N;20;200;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;0;4;1350000;7;8;7;;8;6;337500;5;5;4;;6;4;346;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPWRHMMPTCDEIJAH00812470;2024;3;1;1;1;S;33;1594;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;1;1;2;0;1;1;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2000000;9;;9;9;;9;1000000;9;;9;9;;10;2743;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQXYHMMPTCDEIJAH00812471;2024;3;1;1;1;S;33;1563;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;758000;4;;4;4;;4;379000;6;;5;6;;6;2432;2;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORVSHLLQLCDEIJAH00807336;2024;3;1;1;1;S;33;2614;1;;3;1;;1;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPRUHMKKQCDEFKID00851891;2024;3;1;1;43;S;4;883;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;2400000;10;10;10;9;;9;2400000;10;10;10;10;;10;1406;1;0;96;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPPWHMOLPCDEGOIH00810539;2024;3;1;1;40;N;18;143;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;3;1;2;294900;1;1;1;;1;1;98300;1;1;1;;1;2;137;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOTTUHMLLQCDEGOIH00810540;2024;3;1;1;40;N;18;232;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;1;3;470000;2;3;3;;3;3;117500;1;1;2;;2;2;250;1;0;2;3;0;0;Nuclear;Material durable;Medio;Buena
